a	один
willingly	охотно
willingness	готовность
willow	ива
willy	вилли
wilt	поникать
wimp	тряпка
win	победить
wince	вздрагивать
winch	лебедка
wind	ветер
windfall	паданец
winding	обмотка
windmill	ветряная мельница
window	окно
windsurfing	виндсерфинг
windy	ветреный
wine	вино
wing	крыло
wink	подмигивать
winner	победитель
winning	выигрывающий
winter	зима
wipe	вытирать
wire	проволока
wireless	беспроводной
wiry	жилистый
wisdom	мудрость
wise	мудрый
wish	желание
wishful	желаемый
wisp	пучок
wit	ум
witch	ведьма
witchcraft	колдовство
with	с
withdraw	удаляться
withdrawal	вывод
wither	увядать
withhold	удерживать
within	в
without	без
withstand	выдерживать
